Provider,Storage_Needs,Supports_Encryption,CPU_Speed,Price_Per_Hour,Service_Model_Score,Activity_Field
Google Cloud,2000.0,1,4.4,2.6,5,IT
Google Cloud,1473.8,1,5.0,3.4,5,IT
Private Cloud,800.0,1,4.6,1.9,4,Telecom
AWS,623.0,0,2.4,7.0,1,Bank
Google Cloud,1970.9,1,3.2,2.7,5,IT
Azure,800.0,1,5.0,2.3,5,Education
Azure,2000.0,1,5.0,2.3,5,Telecom
Private Cloud,2000.0,1,4.1,3.5,4,Medicine
Google Cloud,800.0,1,5.0,3.5,4,Education
AWS,316.0,1,2.0,7.2,1,Medicine
Google Cloud,409.0,1,4.1,6.3,1,IT
Google Cloud,2000.0,1,4.5,3.5,5,Development
Private Cloud,800.0,1,3.6,3.0,5,IT
Google Cloud,380.0,1,2.9,6.4,1,Education
Azure,1214.5,1,5.0,2.5,4,Education
Google Cloud,239.0,0,3.4,5.8,3,Bank
Azure,2000.0,1,3.5,3.5,5,Development
Private Cloud,2000.0,1,5.0,3.5,5,Telecom
Google Cloud,1376.2,1,4.5,3.5,5,Bank
Google Cloud,417.0,1,2.3,6.5,2,Bank
Google Cloud,1681.5,1,3.0,2.0,4,Development
Private Cloud,800.0,1,3.4,2.4,4,Telecom
Google Cloud,800.0,1,3.8,2.0,4,Medicine
Private Cloud,1449.0,0,3.2,6.6,3,IT
Private Cloud,2000.0,1,3.0,3.0,4,Telecom
Private Cloud,800.0,1,3.8,3.0,5,IT
Azure,623.0,0,3.5,5.6,2,Bank
AWS,1280.1,1,3.8,3.5,4,IT
Private Cloud,800.0,1,3.0,2.5,5,Medicine
AWS,1434.6,1,4.8,3.5,5,Development
Google Cloud,2000.0,1,3.6,3.5,4,Telecom
Private Cloud,1830.2,1,4.6,2.6,5,IT
Azure,1002.8,1,4.2,1.5,4,Development
Azure,2000.0,1,4.1,2.3,4,Development
Private Cloud,342.0,1,4.2,7.1,2,Medicine
Azure,1465.0,0,2.0,7.4,3,Education
Azure,921.0,0,2.4,6.5,3,Telecom
AWS,1060.1,1,4.4,2.9,5,Other
Google Cloud,655.0,0,3.6,6.7,3,Telecom
Azure,1647.0,0,3.0,6.8,1,IT
Azure,562.0,0,2.6,5.7,2,IT
AWS,2000.0,1,4.1,3.5,4,Development
AWS,1165.0,1,2.7,6.4,1,Education
Private Cloud,2000.0,1,3.8,3.5,5,IT
Private Cloud,800.0,1,3.8,2.3,4,IT
Google Cloud,1221.4,1,3.0,3.5,5,Telecom
Google Cloud,2000.0,1,3.5,3.5,5,IT
Private Cloud,2000.0,1,3.0,3.5,5,Bank
Google Cloud,1895.6,1,5.0,3.5,4,Bank
Azure,2000.0,1,4.2,3.3,4,Education
Google Cloud,409.0,1,4.1,6.3,2,Education
Azure,2000.0,1,5.0,3.1,4,Education
Private Cloud,959.0,0,2.8,6.0,3,Development
Private Cloud,203.0,0,3.3,5.2,1,Education
AWS,1803.9,1,3.0,2.0,5,Bank
Azure,1893.5,1,4.9,2.6,4,Education
Google Cloud,323.0,1,4.5,6.2,3,Education
Google Cloud,1905.8,1,3.0,2.5,4,Education
AWS,2000.0,1,5.0,1.9,4,Telecom
Azure,1086.0,1,3.5,7.1,1,IT
Azure,800.0,1,5.0,2.7,4,Telecom
Azure,1321.1,1,3.8,3.5,5,Bank
AWS,800.0,1,3.3,1.7,5,Telecom
Private Cloud,2000.0,1,4.5,2.7,4,Bank
Azure,1104.4,1,3.1,3.5,4,IT
Google Cloud,1835.7,1,5.0,3.5,4,Bank
AWS,800.0,1,4.3,2.1,5,IT
Azure,800.0,1,4.5,3.5,5,IT
AWS,1669.3,1,4.2,1.8,4,Bank
Google Cloud,2000.0,1,3.6,3.5,4,Development
Private Cloud,800.0,1,4.4,3.1,5,Bank
Google Cloud,2000.0,1,3.4,3.5,5,Bank
Google Cloud,2000.0,1,5.0,3.5,5,Bank
Google Cloud,2000.0,1,3.4,3.4,5,IT
AWS,2000.0,1,3.7,3.5,4,Development
Private Cloud,2000.0,1,5.0,3.5,4,IT
Google Cloud,334.0,0,3.8,7.1,2,Telecom
AWS,1452.9,1,3.0,3.5,5,Education
Google Cloud,2000.0,1,3.9,3.5,5,Telecom
Private Cloud,956.9,1,3.0,3.5,5,Other
Azure,800.0,1,4.3,2.5,4,IT
Azure,2000.0,1,3.7,3.5,5,Education
Private Cloud,800.0,1,3.0,3.0,5,IT
AWS,1311.2,1,5.0,3.4,4,IT
Azure,1416.8,1,5.0,3.0,5,Medicine
Google Cloud,2000.0,1,4.0,3.5,5,IT
Google Cloud,1197.1,1,3.0,3.4,4,Education
Azure,1787.2,1,5.0,3.0,4,Bank
Google Cloud,1367.6,1,4.8,3.5,4,Bank
Private Cloud,749.0,0,3.8,6.6,1,IT
AWS,1565.6,1,3.0,1.8,4,Education
Azure,2000.0,1,5.0,3.5,4,IT
AWS,2000.0,1,5.0,3.3,5,IT
Private Cloud,1446.8,1,3.0,1.9,4,Development
Azure,2000.0,1,4.1,2.7,5,Bank
Private Cloud,2000.0,1,3.1,3.5,5,IT
Azure,2000.0,1,3.9,2.6,5,Telecom
Google Cloud,2000.0,1,3.0,3.5,5,Telecom
Google Cloud,1847.0,1,4.2,3.5,4,Medicine
Private Cloud,650.0,1,3.7,6.5,3,Telecom
Google Cloud,803.0,1,2.7,6.0,3,Bank
Private Cloud,1983.8,1,3.9,2.2,5,Telecom
Private Cloud,828.9,1,4.3,2.2,5,IT
Google Cloud,1394.0,1,5.0,2.9,4,Bank
Private Cloud,1690.0,0,3.2,7.0,2,Education
Google Cloud,1927.6,1,3.2,2.6,5,Other
Azure,800.0,1,5.0,2.4,4,Education
AWS,800.0,1,4.5,3.2,4,Medicine
Azure,2000.0,1,3.5,3.5,4,Bank
AWS,281.0,1,3.2,7.2,2,Bank
Azure,2000.0,1,5.0,3.5,5,Bank
Private Cloud,800.0,1,3.1,3.3,4,Telecom
Private Cloud,1800.2,1,3.1,1.9,5,Bank
Private Cloud,1286.3,1,4.4,3.4,5,Education
AWS,586.0,1,4.0,6.1,3,IT
Azure,340.0,0,2.4,6.8,3,Education
AWS,1132.0,0,2.5,6.7,2,Education
Private Cloud,1882.2,1,4.1,2.5,5,IT
AWS,1400.5,1,3.7,2.1,5,IT
Azure,2000.0,1,3.0,3.5,5,Bank
Azure,2000.0,1,3.5,2.1,4,Development
AWS,979.5,1,3.5,1.9,5,Medicine
Google Cloud,439.0,0,3.9,7.0,1,Education
Google Cloud,1266.9,1,5.0,3.3,5,Education
Private Cloud,2000.0,1,5.0,3.5,5,Bank
Google Cloud,768.0,0,3.7,6.9,3,Education
Azure,1495.6,1,3.0,3.5,5,IT
Azure,1382.0,1,2.1,6.6,2,IT
Azure,1005.0,0,3.2,6.4,1,IT
Google Cloud,1710.6,1,5.0,3.5,4,Development
Google Cloud,2000.0,1,4.9,2.3,5,Telecom
Google Cloud,800.0,1,3.0,2.4,4,IT
Google Cloud,2000.0,1,4.8,3.5,5,Development
Google Cloud,2000.0,1,4.2,2.7,5,Telecom
AWS,1454.1,1,4.5,2.5,5,IT
AWS,1106.8,1,3.5,3.3,4,IT
AWS,2000.0,1,4.4,3.5,4,IT
AWS,800.0,1,5.0,2.5,5,Telecom
Google Cloud,1165.1,1,3.0,3.5,4,Telecom
AWS,1489.7,1,5.0,3.0,5,IT
AWS,1688.5,1,3.6,2.8,4,IT
Azure,800.0,1,4.1,2.2,5,Telecom
Google Cloud,1524.0,1,3.7,2.8,5,Telecom
Private Cloud,2000.0,1,3.2,3.5,5,IT
Private Cloud,1011.3,1,4.0,2.4,4,IT
AWS,1289.4,1,5.0,2.2,4,Medicine
Google Cloud,1659.9,1,3.1,3.1,5,IT
Private Cloud,977.1,1,5.0,3.0,4,Telecom
Private Cloud,2000.0,1,4.4,1.8,4,Other
AWS,1244.5,1,3.5,1.4,4,IT
Private Cloud,1701.4,1,4.6,3.5,5,Education
AWS,800.0,1,5.0,1.6,4,Other
Private Cloud,1689.2,1,4.3,3.3,4,IT
Google Cloud,800.0,1,4.7,3.5,5,Medicine
AWS,800.0,1,3.8,2.4,4,Education
Google Cloud,1807.7,1,3.8,3.5,4,IT
Private Cloud,2000.0,1,3.0,3.5,4,IT
AWS,1076.4,1,3.0,3.5,5,Development
AWS,800.0,1,4.3,2.1,5,Development
AWS,800.0,1,4.3,3.2,5,Bank
Google Cloud,1357.0,0,4.3,7.2,2,IT
Private Cloud,1236.4,1,3.0,2.3,4,Education
AWS,800.0,1,4.0,2.1,4,Development
Private Cloud,1024.8,1,3.7,2.8,5,IT
Azure,800.0,1,4.0,1.7,5,IT
AWS,2000.0,1,4.4,3.5,5,Development
Private Cloud,800.0,1,3.4,2.8,4,Telecom
Azure,2000.0,1,4.7,3.4,4,IT
AWS,800.0,1,4.2,1.9,4,Telecom
Azure,2000.0,1,3.0,1.9,4,Education
Private Cloud,1965.4,1,4.8,2.8,5,Telecom
Private Cloud,816.2,1,4.7,3.5,4,Education
Google Cloud,2000.0,1,4.5,3.0,4,IT
Azure,1644.4,1,3.1,2.4,5,Telecom
Google Cloud,930.9,1,3.7,1.6,4,Education
Azure,2000.0,1,3.0,3.5,5,Bank
Private Cloud,2000.0,1,3.7,3.5,4,Development
Private Cloud,1584.5,1,3.6,3.5,5,Bank
Google Cloud,1792.1,1,3.0,2.8,4,IT
Private Cloud,2000.0,1,3.0,3.1,4,Education
Azure,2000.0,1,3.7,2.4,5,IT
Google Cloud,1928.6,1,3.9,3.5,5,Bank
AWS,2000.0,1,3.6,3.5,5,IT
Google Cloud,402.0,0,3.3,6.3,1,Telecom
Private Cloud,1282.3,1,3.0,2.0,5,IT
Private Cloud,2000.0,1,4.6,3.5,4,Other
Private Cloud,1466.5,1,3.6,2.0,4,Bank
Google Cloud,852.0,1,2.0,6.1,2,Medicine
AWS,1800.0,1,3.8,3.5,5,Telecom
Private Cloud,2000.0,1,3.0,3.5,5,Medicine
Google Cloud,894.0,1,5.0,3.5,4,IT
Google Cloud,2000.0,1,3.2,3.5,5,IT
Google Cloud,471.0,0,2.1,6.7,2,IT
AWS,908.1,1,4.3,2.8,5,IT
Azure,2000.0,1,4.1,3.0,5,IT
Google Cloud,2000.0,1,3.0,3.5,5,IT
Azure,898.8,1,4.4,3.5,4,Medicine
Google Cloud,1655.4,1,3.6,3.5,5,Bank
AWS,800.0,1,4.6,1.7,4,Bank
Azure,2000.0,1,3.9,3.5,4,Development
Private Cloud,2000.0,1,3.6,3.4,4,IT
AWS,2000.0,1,5.0,2.9,4,Development
Azure,2000.0,1,3.1,1.4,5,Education
AWS,1220.0,0,2.5,6.3,3,Bank
Google Cloud,2000.0,1,3.2,3.5,4,IT
Google Cloud,1334.0,1,4.9,2.6,5,Medicine
Private Cloud,1214.9,1,5.0,3.5,4,Education
Private Cloud,1377.0,1,4.9,3.5,5,Development
Google Cloud,451.0,0,2.1,7.0,2,Development
Azure,2000.0,1,3.6,3.5,5,IT
Google Cloud,1753.3,1,4.6,1.4,5,IT
Azure,1231.0,1,2.8,7.4,2,IT
Google Cloud,800.0,1,3.1,2.7,5,Bank
Google Cloud,402.0,0,3.3,6.3,2,Development
Azure,1027.5,1,3.9,3.0,4,Education
Google Cloud,1060.6,1,4.7,3.5,5,IT
Azure,1274.0,0,2.2,6.3,1,Bank
Private Cloud,506.0,1,2.1,7.2,3,IT
Google Cloud,441.0,1,3.8,5.8,3,IT
Private Cloud,800.0,1,4.6,3.5,4,Other
AWS,800.0,1,4.8,3.0,4,Education
Private Cloud,2000.0,1,3.4,3.5,4,IT
Private Cloud,555.0,0,2.2,6.9,2,Education
Google Cloud,2000.0,1,3.0,3.5,5,Education
Private Cloud,2000.0,1,3.0,3.5,4,Medicine
Private Cloud,1120.1,1,4.2,1.7,4,Education
Azure,1249.9,1,3.2,3.0,5,IT
Private Cloud,1807.5,1,3.8,3.5,5,Telecom
Private Cloud,1606.7,1,3.0,1.9,5,Bank
AWS,905.0,1,5.0,1.8,5,IT
Private Cloud,2000.0,1,3.0,3.5,5,IT
Private Cloud,1418.5,1,3.2,2.0,5,IT
Azure,1433.6,1,3.8,3.5,5,Medicine
Azure,2000.0,1,5.0,3.5,4,IT
Google Cloud,987.9,1,4.2,1.9,5,Medicine
Azure,1125.6,1,5.0,3.1,4,Telecom
Azure,2000.0,1,3.0,3.5,5,Other
Azure,2000.0,1,3.0,2.2,5,Education
Private Cloud,2000.0,1,4.4,2.8,4,IT
AWS,2000.0,1,3.0,2.7,5,Medicine
Google Cloud,800.0,1,3.1,2.3,4,Education
AWS,2000.0,1,4.7,3.1,5,IT
AWS,274.0,0,3.1,6.1,2,IT
Azure,1323.9,1,4.8,3.5,4,Medicine
AWS,2000.0,1,4.2,2.5,4,Education
AWS,1813.2,1,4.0,3.5,5,IT
Private Cloud,1118.4,1,3.0,2.5,4,Bank
Azure,1082.6,1,4.3,3.5,4,IT
AWS,721.0,1,3.3,7.1,3,Education
Private Cloud,1033.0,1,4.9,2.0,5,Other
Google Cloud,1938.9,1,3.0,2.6,4,Medicine
Google Cloud,2000.0,1,3.0,3.5,5,IT
Google Cloud,291.0,1,3.1,6.0,1,Education
Google Cloud,301.0,1,2.8,6.6,2,Development
Private Cloud,800.0,1,3.1,2.2,5,Medicine
Google Cloud,221.0,1,3.5,5.7,1,IT
AWS,800.0,1,4.2,3.5,4,Education
AWS,800.0,1,4.6,3.5,4,Telecom
Private Cloud,2000.0,1,4.2,2.4,4,Medicine
Private Cloud,609.0,1,3.9,6.8,2,Telecom
AWS,2000.0,1,3.3,3.5,5,Medicine
Azure,870.4,1,3.0,2.0,4,IT
AWS,1206.8,1,3.2,3.1,4,IT
Google Cloud,1149.5,1,5.0,3.5,5,IT
Private Cloud,800.0,1,5.0,1.6,4,Development
Private Cloud,1656.5,1,5.0,2.4,5,Development
Azure,1958.1,1,3.3,3.5,5,Development
Private Cloud,733.0,0,4.5,6.5,2,Development
Azure,840.0,0,2.9,5.6,2,IT
Azure,1277.8,1,3.0,3.2,4,IT
Google Cloud,1448.2,1,4.9,3.5,4,Other
Private Cloud,800.0,1,5.0,3.5,4,Medicine
Azure,2000.0,1,3.2,2.0,4,Education
Google Cloud,1365.0,0,4.3,6.9,2,Bank
AWS,681.0,0,2.3,7.5,3,Bank
Azure,1769.4,1,5.0,2.1,5,Bank
Private Cloud,678.0,0,4.3,7.3,2,Bank
Azure,914.0,1,3.1,6.8,3,Bank
Google Cloud,1018.4,1,4.3,1.7,5,Bank
Google Cloud,2000.0,1,3.0,3.0,4,IT
Google Cloud,2000.0,1,3.9,3.5,4,IT
Azure,2000.0,1,3.1,3.0,5,IT
Google Cloud,2000.0,1,5.0,3.5,5,IT
AWS,1002.5,1,4.3,2.6,5,Education
Azure,1991.5,1,3.0,3.5,4,Education
Azure,2000.0,1,3.4,2.8,5,IT
AWS,2000.0,1,3.0,2.9,4,Education
AWS,281.0,1,3.2,7.2,3,Bank
AWS,1765.0,1,2.8,7.4,1,IT
Azure,496.0,1,3.3,6.3,3,IT
Google Cloud,1513.0,1,4.6,2.4,5,Education
AWS,800.0,1,4.1,2.6,4,Medicine
Private Cloud,634.0,0,4.3,6.1,3,Bank
AWS,1020.8,1,3.5,3.5,5,Bank
Google Cloud,2000.0,1,3.0,1.8,5,Education
Google Cloud,210.0,0,2.6,4.9,3,Other
Google Cloud,2000.0,1,3.6,3.0,4,Bank
Azure,2000.0,1,3.7,3.2,4,Other
AWS,1890.3,1,3.9,3.5,5,Medicine
Google Cloud,2000.0,1,4.6,3.5,5,Bank
Google Cloud,2000.0,1,4.8,2.4,5,Medicine
Google Cloud,409.0,1,3.3,6.6,3,Telecom
Azure,2000.0,1,5.0,2.6,4,Education
Google Cloud,2000.0,1,3.0,1.8,5,IT
Google Cloud,905.6,1,3.3,2.3,4,IT
AWS,825.0,1,4.4,6.8,2,Medicine
AWS,276.0,0,4.5,6.6,2,IT
AWS,375.0,1,2.5,7.1,2,Bank
AWS,2000.0,1,3.1,3.3,5,Education
AWS,1279.8,1,5.0,2.1,5,Medicine
Azure,1200.0,1,2.7,7.2,3,IT
Azure,2000.0,1,4.5,2.0,4,Education
Google Cloud,2091.0,0,2.6,7.3,2,Education
Google Cloud,1727.8,1,3.0,3.5,5,IT
Azure,2000.0,1,5.0,2.3,4,Other
Private Cloud,2000.0,1,5.0,2.2,4,Development
Azure,2000.0,1,4.3,3.5,4,Other
Private Cloud,2000.0,1,3.3,3.5,5,Bank
Azure,800.0,1,5.0,3.5,4,Bank
Private Cloud,378.0,0,4.0,5.9,1,IT
Google Cloud,1774.9,1,3.3,3.5,5,IT
Private Cloud,2000.0,1,3.0,2.7,4,Medicine
AWS,1483.0,1,3.6,7.4,1,Education
Azure,2000.0,1,3.5,3.5,5,IT
AWS,2000.0,1,4.9,3.5,5,Telecom
Google Cloud,1495.8,1,3.0,3.5,5,IT
Azure,1598.2,1,4.5,2.0,5,Other
Google Cloud,2000.0,1,3.8,3.5,4,Bank
Google Cloud,308.0,0,4.4,7.3,3,Telecom
Azure,1519.9,1,3.6,2.2,4,Telecom
AWS,2000.0,1,3.0,3.2,5,Bank
Azure,800.0,1,3.0,1.9,4,Medicine
Private Cloud,2000.0,1,4.2,2.4,5,Development
Private Cloud,800.0,1,5.0,3.5,5,IT
Private Cloud,876.1,1,4.1,3.1,4,Bank
Google Cloud,800.0,1,4.3,1.8,4,Medicine
AWS,800.0,1,4.8,2.8,4,Bank
AWS,800.0,1,5.0,2.8,4,Development
Azure,2000.0,1,5.0,2.0,5,IT
Google Cloud,230.0,0,2.7,5.8,1,Medicine
Google Cloud,2000.0,1,3.2,2.6,5,IT
Azure,2000.0,1,3.0,3.5,4,Bank
AWS,800.0,1,4.3,1.6,4,IT
Azure,304.0,1,4.4,5.9,3,IT
Azure,1064.4,1,5.0,3.0,5,IT
Private Cloud,2000.0,1,4.1,3.5,4,IT
Private Cloud,2000.0,1,3.6,2.4,5,Bank
Azure,2000.0,1,4.6,2.3,5,Development
Azure,2000.0,1,4.6,3.3,5,IT
Google Cloud,350.0,1,3.9,7.3,1,Telecom
Google Cloud,1578.1,1,3.9,2.4,4,Bank
Google Cloud,1401.1,1,4.7,2.2,4,Development
Azure,2000.0,1,3.0,2.2,5,Development
AWS,1760.8,1,3.0,3.5,4,Education
AWS,1771.7,1,3.0,3.5,4,IT
Google Cloud,1643.5,1,3.7,3.5,4,IT
Azure,1513.3,1,3.0,3.2,4,Education
Private Cloud,2000.0,1,3.0,3.5,4,Other
Azure,372.0,0,3.8,7.0,2,Medicine
Private Cloud,2000.0,1,4.1,1.7,4,IT
Azure,796.0,0,3.0,6.1,1,Telecom
Azure,2000.0,1,4.4,2.3,4,Education
Private Cloud,893.0,1,3.5,2.9,5,Bank
Google Cloud,1474.6,1,4.1,3.5,5,Education
Azure,358.0,1,3.6,7.2,3,IT
AWS,1759.0,1,2.5,7.3,3,IT
Private Cloud,800.0,1,5.0,1.7,4,IT
Private Cloud,991.0,0,3.1,5.8,2,Education
Google Cloud,886.1,1,3.3,2.5,4,Education
Azure,1445.4,1,3.0,3.5,5,Medicine
AWS,2000.0,1,3.0,3.5,4,Education
Google Cloud,2000.0,1,3.2,3.3,5,Education
Google Cloud,1930.2,1,3.4,1.8,4,IT
Private Cloud,800.0,1,4.2,2.8,4,Development
Azure,800.0,1,3.0,1.6,5,IT
Azure,1270.2,1,4.7,3.2,5,Bank
Azure,244.0,0,2.4,4.4,1,IT
Private Cloud,2000.0,1,4.3,3.3,4,IT
Azure,1699.2,1,3.9,2.0,4,Education
Google Cloud,1558.1,1,3.6,2.5,4,Bank
Private Cloud,525.0,1,2.7,6.9,1,IT
Private Cloud,800.0,1,4.2,1.9,5,IT
Google Cloud,2000.0,1,3.0,3.5,5,Development
AWS,1391.1,1,4.1,3.5,5,Education
AWS,800.0,1,3.0,2.3,4,Telecom
Azure,2000.0,1,5.0,1.5,4,IT
AWS,1141.0,1,4.0,3.5,5,Education
Azure,1873.2,1,4.7,3.5,5,Telecom
Private Cloud,1782.9,1,4.5,1.4,5,Education
Private Cloud,1907.7,1,3.2,2.1,5,Bank
Google Cloud,2000.0,1,3.8,2.7,4,IT
Private Cloud,2000.0,1,4.0,3.5,4,Education
AWS,1304.3,1,5.0,3.5,4,Telecom
Private Cloud,2000.0,1,3.1,2.1,5,Bank
Private Cloud,800.0,1,4.9,2.4,4,Other
AWS,1653.4,1,3.0,3.0,5,Education
Google Cloud,539.0,0,3.4,7.0,1,IT
Google Cloud,2000.0,1,3.0,2.6,5,Education
Google Cloud,2000.0,1,4.6,2.2,4,Education
Google Cloud,2000.0,1,4.9,3.5,4,Telecom
Private Cloud,417.0,0,3.2,6.7,3,Bank
Private Cloud,1237.5,1,4.5,3.5,5,IT
Google Cloud,1305.6,1,3.0,3.5,5,Education
Azure,463.0,0,2.1,6.3,3,Telecom
Private Cloud,1184.3,1,4.1,2.3,5,Education
Google Cloud,1034.3,1,3.5,2.9,5,Bank
Private Cloud,1666.1,1,4.3,2.5,4,Medicine
Azure,2000.0,1,5.0,3.5,4,IT
Private Cloud,1340.8,1,3.0,2.0,4,IT
Private Cloud,843.2,1,4.7,2.3,4,Medicine
Google Cloud,2000.0,1,3.4,2.9,4,Development
AWS,2000.0,1,4.7,2.1,4,IT
Google Cloud,1778.2,1,5.0,2.8,4,IT
AWS,1019.5,1,3.0,1.6,4,IT
AWS,1646.5,1,4.7,2.8,5,IT
Google Cloud,541.0,0,2.7,6.7,2,Medicine
Azure,800.0,1,4.0,1.7,5,Telecom
Azure,2000.0,1,3.0,3.5,5,Medicine
Azure,2000.0,1,4.4,2.5,4,Development
Azure,2000.0,1,5.0,2.1,5,IT
Google Cloud,1526.0,1,3.0,3.5,5,Telecom
Azure,800.0,1,4.6,1.9,4,Medicine
Private Cloud,2000.0,1,3.9,2.5,5,Education
Private Cloud,1910.5,1,3.2,3.5,4,Telecom
Google Cloud,800.0,1,4.6,2.9,5,Bank
AWS,1391.0,1,2.2,7.0,3,Medicine
AWS,800.0,1,4.1,2.3,4,IT
AWS,2000.0,1,3.0,3.5,5,IT
Private Cloud,1772.8,1,4.7,2.9,4,Bank
Google Cloud,2000.0,1,4.7,3.4,4,Education
Google Cloud,2000.0,1,3.0,2.7,5,Education
Azure,340.0,0,2.4,6.8,3,Telecom
Private Cloud,1210.0,0,4.1,7.4,3,Bank
Google Cloud,1970.8,1,4.3,2.0,4,IT
Azure,2000.0,1,5.0,3.5,5,Development
AWS,2000.0,1,3.0,3.5,4,IT
Private Cloud,2000.0,1,3.0,3.5,4,IT
Google Cloud,1273.6,1,5.0,3.2,5,IT
Google Cloud,800.0,1,3.2,3.5,5,Other
Google Cloud,2000.0,1,4.9,2.2,5,IT
Azure,2000.0,1,3.9,3.2,4,Medicine
Google Cloud,1093.8,1,3.7,3.5,5,Education
Google Cloud,1484.6,1,3.5,3.1,4,IT
Private Cloud,800.0,1,3.2,3.0,4,Education
Google Cloud,1713.4,1,5.0,2.3,5,Medicine
AWS,2000.0,1,3.5,3.0,4,Medicine
AWS,800.0,1,3.3,1.7,4,IT
Private Cloud,2000.0,1,3.1,1.8,4,Bank
AWS,1496.9,1,5.0,3.5,4,IT
Private Cloud,1640.8,1,4.2,1.7,4,IT
Google Cloud,2000.0,1,3.7,2.0,5,IT
Google Cloud,1820.0,1,5.0,3.5,5,Other
Private Cloud,2000.0,1,3.7,3.2,4,IT
AWS,1730.1,1,3.4,2.5,4,IT
Azure,1029.8,1,3.8,3.5,5,IT
Google Cloud,1431.6,1,3.0,2.4,4,Bank
AWS,950.0,0,4.3,6.8,2,Development
Google Cloud,1883.5,1,4.2,2.5,5,Development
AWS,2000.0,1,3.0,3.1,4,Bank
Google Cloud,2000.0,1,4.6,3.5,5,IT
Azure,841.0,1,2.7,6.6,3,Education
Private Cloud,1823.2,1,3.0,3.5,5,IT
AWS,2000.0,1,3.0,3.5,4,Telecom
Private Cloud,2000.0,1,4.6,3.5,5,Bank
Private Cloud,1659.2,1,4.8,3.1,4,IT
AWS,1792.7,1,4.4,3.5,4,Telecom
Private Cloud,2000.0,1,3.0,3.1,5,Bank
Azure,2000.0,1,5.0,2.9,4,IT
Google Cloud,2000.0,1,3.9,3.5,4,IT
Private Cloud,956.8,1,3.4,3.5,4,IT
Azure,800.0,1,5.0,3.2,4,Education
Private Cloud,378.0,0,4.0,5.9,2,Bank
Private Cloud,1020.0,1,4.9,2.2,5,Development
AWS,322.0,1,3.9,6.7,1,Telecom
Private Cloud,2000.0,1,4.6,1.6,5,Bank
Private Cloud,1680.2,1,4.2,3.4,4,Education
AWS,1806.6,1,3.9,3.0,4,IT
AWS,2000.0,1,5.0,3.1,5,Education
Azure,2000.0,1,3.0,3.5,5,Medicine
Google Cloud,1216.4,1,3.8,3.5,5,Development
AWS,1873.0,1,3.0,3.5,5,Bank
Private Cloud,2000.0,1,4.8,3.5,5,Bank
Private Cloud,1424.8,1,5.0,2.1,5,IT
Azure,2000.0,1,5.0,3.5,5,IT
Azure,2000.0,1,5.0,3.5,4,Telecom
Private Cloud,216.0,0,2.6,5.6,2,IT
Azure,1148.8,1,3.0,3.3,4,Bank
Azure,2000.0,1,3.4,3.2,4,IT
AWS,947.1,1,4.9,2.0,4,Other
Google Cloud,1834.8,1,3.0,3.5,4,Telecom
Google Cloud,2000.0,1,3.0,2.0,4,Medicine
Azure,1033.8,1,4.3,3.5,4,Other
Azure,2000.0,1,4.4,2.5,4,IT
Private Cloud,1009.4,1,3.5,2.5,4,IT
Google Cloud,800.0,1,3.0,3.1,5,IT
Google Cloud,2000.0,1,3.5,1.3,4,IT
Azure,2000.0,1,3.2,1.9,4,Development
AWS,800.0,1,4.5,2.8,5,Telecom
Google Cloud,1664.5,1,3.0,2.5,5,Bank
Private Cloud,800.0,1,3.9,2.9,4,Bank
Azure,800.0,1,3.0,1.8,5,Development
Azure,2000.0,1,3.0,3.0,5,Bank
AWS,449.0,1,3.6,5.9,1,Bank
Azure,1695.0,1,3.7,3.5,4,IT
Private Cloud,2000.0,1,3.0,3.5,4,IT
Private Cloud,1507.1,1,3.0,3.5,4,Education
AWS,2000.0,1,4.0,2.4,4,IT
Google Cloud,1171.5,1,4.5,2.0,5,Education
AWS,1941.9,1,4.0,3.5,4,Education
Private Cloud,2000.0,1,5.0,3.5,5,Medicine
Private Cloud,942.1,1,4.4,3.5,5,Education
Azure,2000.0,1,5.0,3.1,4,Telecom
AWS,1222.6,1,3.0,3.5,5,IT
Google Cloud,1540.2,1,5.0,3.5,4,IT
Azure,2000.0,1,3.9,3.5,5,IT
AWS,857.1,1,3.4,3.3,4,Development
Google Cloud,1724.1,1,4.9,3.5,5,IT
AWS,1098.3,1,3.0,3.5,4,Education
Private Cloud,800.0,1,3.0,2.2,5,Development
Google Cloud,2000.0,1,4.5,3.5,4,Development
Azure,1626.2,1,3.0,3.3,5,IT
Private Cloud,1639.7,1,4.9,1.5,4,IT
Private Cloud,1370.5,1,4.5,3.5,5,IT
Google Cloud,2000.0,1,3.3,2.8,5,Telecom
Private Cloud,2000.0,1,4.3,3.5,5,Education
Private Cloud,800.0,1,4.2,2.8,5,IT
Azure,695.0,0,2.6,7.4,1,IT
AWS,1474.0,1,4.7,3.0,5,IT
Azure,913.3,1,5.0,3.5,4,Education
Private Cloud,854.7,1,4.0,2.5,5,IT
Google Cloud,1253.3,1,5.0,3.5,5,IT
Google Cloud,1855.0,1,5.0,1.9,5,Education
Google Cloud,2000.0,1,3.4,3.5,5,IT
Private Cloud,1755.6,1,4.7,3.5,4,Medicine
Google Cloud,2000.0,1,3.0,3.5,4,Bank
Private Cloud,800.0,1,3.0,3.5,5,Other
Private Cloud,2000.0,1,4.2,3.1,5,Development
Google Cloud,1185.2,1,3.3,3.4,4,Bank
